CompanySize,Industry,Region,CreditScore,PriorDefault,RegionRiskScore,MacroEconomicIndex,PctChangeRevenue,PctChangeNetProfit,CurrentRatio,DebtToEquity,InterestCoverage,Default
Small,Metals,North,High,No,51.61970377,94.65673852,0.289939761,-0.325918598,2.858352456,0.510702554,75.73810466,Non-Default
Medium,Machinery,East,Medium,No,59.70957102,84.30808897,0.034775212,0.162877272,1.450453942,8.773275492,39.32613327,Non-Default
Medium,Metals,South,Low,No,40.46821655,91.54769524,0.022486358,0.160217761,1.506011078,4.462698685,23.99096285,Non-Default
Small,Chemicals,South,Medium,Yes,33.94399019,92.96858957,-0.13977351,0.160357632,2.726175862,6.924081567,36.93581731,Default
Small,Metals,Central,High,No,57.766472,105.2709884,0.031705991,0.049459029,2.177953399,3.998844186,207.8019442,Default
Medium,Textiles,East,High,No,43.18226279,99.89824211,-0.149966366,-0.189144306,2.891980958,0.564068072,27.61333209,Non-Default
Medium,Automotive,South,Medium,No,40.57569249,99.67213858,0.087460873,0.330881273,2.219024658,1.228427617,311.6134884,Non-Default
Small,Chemicals,West,High,No,51.76986606,109.3242083,0.082267504,0.250359637,0.872579954,5.441676339,34.16175419,Non-Default
Medium,Chemicals,South,Medium,No,52.6372429,117.5473127,0.025471436,0.587336125,1.188951408,0.549253007,13.86590978,Non-Default
Small,Textiles,South,High,No,61.33646718,63.47427767,0.297395306,0.345082794,1.419978923,0.934787727,69.01806383,Non-Default
Small,Metals,South,Medium,No,51.37940934,126.5222205,0.149520527,0.109620721,2.707973756,1.382422686,37.06867783,Non-Default
Large,Automotive,Central,Medium,No,50.63631871,98.27912504,-0.134027085,0.471650004,2.627882087,1.325303829,26.37295137,Non-Default
Medium,Chemicals,South,High,No,43.5539302,132.9023395,0.163672998,0.048470032,2.538719536,6.481715102,8.793768377,Non-Default
Large,Automotive,South,Medium,No,65.3806067,107.1025394,0.240406528,0.050522571,2.017782765,1.160159183,62.54764273,Non-Default
Medium,Chemicals,Central,Medium,Yes,61.6062963,105.3274417,-0.428928973,0.018153561,1.105711889,0.796547285,24.10670611,Non-Default
Small,Metals,East,Medium,Yes,32.73625008,92.17727256,-0.166597962,-0.096009917,1.088641686,1.309259305,96.85157343,Default
Medium,Chemicals,North,High,No,64.31097137,90.47472653,-0.04381499,0.586370862,1.07740229,1.162612206,58.04827173,Non-Default
Medium,Chemicals,Central,Medium,Yes,44.35960627,116.7418225,-0.112781275,-0.177753875,2.680146378,2.067311814,27.25610864,Non-Default
Small,Machinery,Central,Low,Yes,60.94235287,100.6251423,0.177625344,-0.384416265,1.111425594,8.660744005,91.00689901,Default
Small,Metals,South,High,No,54.13509864,115.3991114,-0.127274319,-0.086582833,2.578760311,1.708928463,304.8635377,Non-Default
Medium,Textiles,South,High,No,59.91243621,88.75599875,-0.148892718,0.121316468,2.658449038,1.365945935,77.13519031,Non-Default
Small,Textiles,North,High,No,59.20030906,92.98776791,0.097746668,-0.105232906,1.031075117,1.909609492,65.39432999,Non-Default
Small,Metals,South,Low,Yes,54.69914416,50.40666139,0.003801059,-0.058885306,2.784406955,7.918973487,96.5790206,Default
Medium,Textiles,West,Medium,Yes,57.19718737,71.71156443,0.274504629,-0.450259528,2.774583953,2.075786892,114.5958727,Non-Default
Small,Metals,South,Medium,No,41.78550027,103.5052064,0.124186749,-0.282339997,2.204065893,0.596833827,45.78040484,Non-Default
Small,Textiles,South,Medium,Yes,81.55757176,76.99490448,0.73054753,-0.299554588,1.928621148,5.562229746,34.31990084,Default
Large,Machinery,West,Medium,No,43.05877949,111.3089329,-0.168140952,0.239331014,2.224072306,1.894297927,12.31142751,Non-Default
Small,Textiles,North,Medium,Yes,54.14309427,95.6207127,-0.255795536,-0.32021859,1.690595564,0.652518998,2.546208053,Default
Small,Chemicals,West,Low,Yes,51.00072816,93.06935335,0.32515017,-0.132460793,2.095052601,0.78029441,92.78211722,Default
Small,Metals,Central,Low,Yes,54.07393688,92.76183529,0.6633397,-0.01727093,2.932955585,0.593171617,32.74228376,Default
Large,Automotive,West,Medium,No,39.57652766,109.7514639,0.005342545,-0.239661621,1.049237499,7.09429235,15.50903272,Non-Default
Medium,Automotive,East,Medium,No,50.25651655,118.3586853,-0.013637431,0.098993653,1.314339878,0.52093555,17.1186967,Non-Default
Small,Metals,Central,Low,Yes,41.90672561,66.92278109,0.075456867,0.142480608,1.952998544,3.143472828,25.24595093,Default
Small,Machinery,South,Medium,Yes,33.37861048,105.0966129,-0.1205217,0.395470451,1.368938811,1.010434546,8.302223264,Default
Small,Textiles,Central,Low,Yes,45.7169573,108.0760741,-0.339009946,0.030678516,2.984092764,0.535314353,16.07131876,Default
Small,Machinery,North,Low,No,67.99149527,101.700665,0.098574586,-0.49893539,2.384594825,1.274321072,113.2023104,Non-Default
Medium,Automotive,North,Medium,No,44.60528229,100.836723,0.051912051,-0.114284954,1.754748127,0.42890183,19.47198236,Non-Default
Large,Metals,West,High,Yes,54.40534277,104.3380666,-0.226712249,-0.041084551,2.786031909,3.770163684,216.8892207,Non-Default
Medium,Metals,Central,Medium,No,55.27244077,118.6195108,-0.073451447,0.352198907,1.117783254,1.667725414,89.71265317,Non-Default
Small,Machinery,South,Low,Yes,58.92806403,100.8684749,-0.231257142,-0.027099069,1.433390956,1.331262797,43.88607245,Non-Default
Medium,Machinery,North,High,Yes,51.9085781,76.30668601,0.124303487,0.13181432,2.903053176,3.939161929,39.34515212,Non-Default
Large,Textiles,South,Medium,No,58.65517787,99.58688866,0.044620287,-0.045638959,2.025338269,1.574613436,108.83409,Non-Default
Medium,Chemicals,East,Medium,No,54.96004262,85.63339524,0.082406819,0.165359137,2.825458747,1.916973731,15.94059285,Non-Default
Medium,Chemicals,North,Low,No,65.99217696,83.578172,0.153969216,-0.127789284,2.9652564,3.736877427,54.42107103,Non-Default
Small,Textiles,West,Low,No,41.79589328,95.62482454,0.269244994,-0.388109826,1.592497389,2.73611672,62.87922057,Non-Default
Medium,Chemicals,East,Low,No,59.87738019,99.05301816,0.085598985,-0.627208296,2.068266954,2.283247877,114.8917063,Non-Default
Large,Automotive,Central,Medium,No,53.5806214,89.70855569,0.17303538,0.157076662,2.662728225,2.603403838,33.45281084,Non-Default
Small,Chemicals,South,High,No,44.97500014,121.6542848,0.413810768,0.112020486,1.400030396,0.844275979,468.039035,Non-Default
Medium,Textiles,North,Medium,No,49.84360288,97.46011205,0.243310454,0.130496451,1.782859327,0.588180654,136.1002473,Non-Default
Large,Chemicals,East,High,No,67.81464505,119.0967221,0.093645285,0.059704904,1.137303315,2.063728418,28.29414689,Non-Default
Medium,Metals,East,Medium,No,49.37202486,90.30967031,0.081347955,-0.4602816,2.235581441,0.768064955,310.28319,Non-Default
Small,Machinery,North,Medium,Yes,59.46229422,125.4247362,-0.115841092,-0.131627863,0.809227692,0.489363288,33.82679625,Default
Small,Automotive,Central,Low,Yes,52.8898304,85.95206641,-0.079287873,0.004889057,1.788478229,0.826795121,18.05711828,Default
Small,Metals,Central,Medium,Yes,63.76015089,111.2407978,0.030268697,-0.152475684,2.844118982,2.733596708,151.0609877,Default
Small,Metals,West,Medium,No,48.70428996,123.3900499,-0.020719141,0.172243286,2.774065416,2.637063761,59.58369939,Non-Default
Large,Textiles,Central,Medium,No,60.57845141,97.66017997,0.427095535,-0.008735412,2.568293528,5.327343269,43.69249815,Non-Default
Small,Machinery,West,Medium,Yes,46.98017507,92.17117063,0.124571849,0.194511792,1.110550034,2.391399984,35.21889152,Default
Small,Machinery,East,High,No,52.51751588,103.08267,0.108113516,0.318788026,1.944572122,1.292715854,231.5275901,Default
Small,Automotive,North,Low,Yes,38.34005799,101.0585654,0.284635485,0.140922767,2.382106039,0.839248283,38.47332967,Default
Medium,Textiles,Central,Medium,No,40.44199343,89.94599735,0.086612057,0.072278303,1.022581878,3.082302474,51.70383088,Non-Default
Small,Automotive,West,Medium,Yes,50.48529859,93.76156768,-0.005169752,-0.298578281,1.123408693,1.208395466,9.707950813,Default
Small,Chemicals,East,Medium,Yes,49.05749541,118.0825266,0.101666328,0.044760654,0.888144505,3.745930242,42.393459,Default
Small,Metals,Central,Low,Yes,33.95952509,82.52776383,0.131297502,-0.370781192,1.510761965,4.290310323,154.6921111,Default
Medium,Automotive,South,Low,No,52.63276004,124.1015199,0.330035845,-0.27162771,2.730109137,1.044741178,94.37334865,Non-Default
Medium,Metals,East,High,No,51.76817999,83.41472823,-0.221491653,0.102417891,1.916446705,1.025499584,107.7126687,Non-Default
Large,Textiles,Central,Medium,No,40.98682376,112.9234911,-0.097855989,-0.286410745,2.677195563,5.586747699,19.9632616,Non-Default
Medium,Chemicals,East,High,No,60.26145627,122.9016562,0.035416828,0.597104359,0.984030378,1.166170284,48.13309415,Non-Default
Small,Textiles,North,Low,Yes,50.60522909,89.44690767,0.237445367,0.258425656,0.923426008,2.624280675,173.827696,Default
Small,Chemicals,North,High,No,40.46699559,111.0272991,0.207448987,0.042409116,2.568582352,1.112781233,23.07707269,Default
Small,Chemicals,North,Low,Yes,57.87090787,97.88483567,0.071667372,-0.668693661,1.895050349,2.828024756,134.5371749,Default
Small,Metals,South,Medium,No,30.6542486,76.01695927,0.253860089,-0.444463643,1.836043898,0.678302402,97.12255983,Non-Default
Medium,Textiles,North,High,No,33.60836256,102.7290727,-0.084774859,0.599734968,1.846428409,4.038577656,13.95101898,Non-Default
Medium,Textiles,South,High,No,36.15238462,92.747332,0.426671518,-0.106996134,1.638356764,8.08229862,123.738032,Non-Default
Small,Automotive,North,High,No,52.57824319,110.3345553,-0.117139721,0.32591554,2.750091217,3.157373739,69.67667455,Non-Default
Medium,Textiles,East,High,No,56.34009137,103.0003809,-0.292779777,-0.100089171,1.946193686,1.063876038,92.61001934,Non-Default
Small,Automotive,Central,Medium,No,41.60572488,125.2736459,0.171035211,-0.219769426,2.942552215,1.725704129,896.5210639,Non-Default
Small,Machinery,Central,High,Yes,53.889272,101.2776095,-0.236657414,-0.23658582,2.662357085,2.353005961,32.49005785,Non-Default
Large,Machinery,North,Medium,No,63.82586638,102.8898794,-0.051779088,-0.353734243,2.422656237,0.711518345,29.80609598,Non-Default
Medium,Machinery,Central,Medium,No,44.19453954,108.51525,0.02136618,0.171836714,2.19965756,0.885871931,133.6076846,Non-Default
Small,Textiles,North,Medium,Yes,36.10224032,138.0506513,0.132977776,0.125130299,2.637374488,3.567512843,13.72301574,Default
Medium,Textiles,North,Medium,No,73.47401163,112.3153723,0.252586831,-0.105130125,2.739807558,6.528481292,72.01943332,Non-Default
Medium,Automotive,West,Medium,No,52.23216981,94.38967085,-0.219937721,-0.488887275,1.093129903,0.863481097,54.87486761,Non-Default
Small,Chemicals,West,Low,No,38.02729683,97.85012219,-0.175104581,-0.032430538,1.591430159,0.63545646,63.49249127,Non-Default
Small,Automotive,West,Medium,Yes,44.8839316,78.01267037,0.732705196,0.170144092,2.571987707,8.006824725,204.7375723,Default
Small,Machinery,South,Medium,No,24.88556951,91.08710818,0.007769385,0.582324033,1.286872457,0.968430905,59.14771323,Non-Default
Small,Automotive,West,Low,No,39.38957922,70.14591997,-0.278670645,0.28617895,2.089635743,3.293411751,103.3156673,Non-Default
Small,Chemicals,North,Low,Yes,51.36356224,108.11634,-0.151711894,0.078054181,2.516991122,1.115984318,42.86063726,Default
Medium,Textiles,East,High,No,52.78965081,79.20639427,-0.055486747,-0.181419973,1.292663343,6.659716421,52.82243801,Non-Default
Medium,Automotive,West,High,No,32.74072903,96.61280301,0.050997301,0.341656953,1.684430985,1.93877182,54.2832482,Non-Default
Small,Machinery,West,Medium,Yes,54.42995149,90.03823595,0.288514074,0.058645606,2.813254484,1.21763178,80.91555345,Default
Large,Machinery,East,High,Yes,46.00240982,97.27407534,0.376777136,0.069567938,1.58320519,0.68634025,114.7761149,Non-Default
Small,Textiles,North,Low,Yes,53.4340832,114.5241899,-0.114894848,0.325217265,2.130383849,0.829319407,21.47828897,Default
Small,Automotive,South,High,No,64.28073824,104.8817145,-0.063595233,-0.030875325,1.754458696,4.381599266,51.37759267,Default
Medium,Chemicals,West,Medium,Yes,57.79126881,87.6476469,0.079701363,0.254256492,2.729474852,0.501879963,68.29454549,Non-Default
Small,Textiles,East,Medium,No,49.90798542,59.38534833,-0.09520705,-0.270151325,1.733124749,0.650453034,35.60575729,Non-Default
Small,Automotive,North,Low,Yes,46.43971824,97.43053678,0.288565868,-0.148524894,1.590300726,0.71109072,128.6921985,Default
Small,Metals,Central,Medium,No,40.8174265,105.9082887,0.543343204,0.147891912,1.181199583,0.520699342,24.98676157,Non-Default
Small,Machinery,South,High,No,36.60396505,89.11127155,0.054266712,0.015036425,1.568332876,2.464810646,36.87869709,Non-Default
Large,Chemicals,East,Medium,No,41.45229564,110.3690467,0.115685576,-0.035035933,2.273019658,7.989824725,318.9275569,Non-Default
Large,Chemicals,East,Low,No,57.71772959,100.1938874,-0.067192479,-0.267171417,1.18678383,0.622112284,326.9806229,Non-Default
Small,Chemicals,East,Medium,Yes,47.39123877,117.6424069,0.117149141,0.270190829,2.35182323,3.532260819,100.8123283,Default
Small,Machinery,West,Low,Yes,32.97699165,111.448136,-0.162035314,-0.382646567,0.823423467,0.683227487,55.13047737,Default
Small,Automotive,Central,High,No,43.92422051,100.2054232,-0.139822531,0.249168076,1.607296612,7.640678904,79.68436718,Non-Default
Small,Textiles,South,High,No,62.03022415,98.13471282,-0.313388851,0.042736771,1.825056627,1.526724517,70.53881751,Non-Default
Small,Automotive,North,Low,No,46.55768291,71.58710893,0.213184459,0.046631551,1.011464744,4.222195499,109.3070007,Non-Default
Medium,Textiles,North,High,No,35.54075381,74.45862316,0.327761719,0.017633964,2.30501428,0.673174105,47.8966518,Non-Default
Small,Chemicals,Central,Low,Yes,53.1257374,82.4080906,0.256128186,-0.186141959,1.026065201,4.922556378,254.7603407,Default
Medium,Automotive,East,Medium,No,51.66765066,104.7598924,0.068781436,0.02124433,0.99791594,0.536059421,500.3534415,Non-Default
Small,Chemicals,East,High,No,43.26545845,108.3113193,-0.01266541,0.121406727,1.609452812,0.45716375,4.204800765,Non-Default
Large,Metals,East,Medium,No,53.21422336,92.33213939,0.031452693,0.133029789,2.424256491,2.641346289,49.15655949,Non-Default
Medium,Chemicals,East,Medium,Yes,52.87880456,114.5930474,-0.15386129,0.005018532,2.920084911,0.572111157,60.05700791,Non-Default
Medium,Chemicals,East,High,No,50.54906508,124.6120713,0.238182802,0.00170838,2.507239233,4.539588399,75.88491828,Non-Default
Small,Textiles,Central,Low,No,63.19944859,110.9943103,0.25968214,-0.00013779,1.825210319,2.055903362,102.4057915,Default
Medium,Metals,West,Medium,No,52.62837066,106.3176866,-0.162493073,-0.034054774,1.399714183,0.994371826,30.48634807,Non-Default
Small,Chemicals,South,High,No,49.32393268,90.88615056,-0.13686266,-0.411176911,1.463110212,0.873939628,82.78323574,Non-Default
Medium,Chemicals,East,Medium,No,51.31096002,81.04336656,-0.215163453,-0.100122319,1.424136978,0.536468435,105.8010555,Non-Default
Small,Metals,West,Low,Yes,52.19722707,86.36338904,-0.000909315,-0.22969966,1.412310116,2.472585794,37.40729046,Default
Small,Metals,North,Low,No,54.13788001,122.4237528,0.045658129,-0.010501193,0.952011173,5.676305551,238.8234379,Non-Default
Small,Automotive,Central,Medium,No,49.38886294,97.74450004,0.063290192,-0.199348326,1.284980998,3.066084804,78.31798734,Non-Default
Small,Textiles,West,Medium,No,64.81786154,116.8565105,-0.216428887,0.11622704,1.037440463,2.045407039,110.9932241,Non-Default
Small,Metals,East,High,No,39.87175243,66.08582563,-0.096424903,0.327069428,0.816222308,0.590393875,158.8943441,Non-Default
Small,Metals,East,Medium,Yes,58.33777587,88.49412985,-0.096070128,-0.049929039,1.428323731,3.915879246,15.18972757,Default
Medium,Machinery,East,High,No,44.89090251,83.47663438,0.196185356,0.098052664,1.574821008,7.280225929,144.0990607,Non-Default
Medium,Metals,West,Medium,No,50.28991274,96.15466419,-0.149200374,-0.088287702,2.840353518,0.843965113,22.05743856,Non-Default
Small,Textiles,East,Medium,No,61.44730838,113.3642299,0.060871239,0.004178188,2.98860774,1.233229475,22.96090687,Non-Default
Medium,Chemicals,West,High,No,56.23486919,119.0902113,-0.091709085,0.370192346,2.074762618,0.445986594,10.97705895,Non-Default
Medium,Chemicals,East,Low,No,50.86421588,93.75875788,0.011681549,-0.356314479,2.782163725,3.978661912,127.7239148,Non-Default
Small,Chemicals,North,Medium,Yes,49.08261187,114.6548777,0.239114305,-0.13856687,2.160097275,0.454434101,11.78228673,Default
Medium,Chemicals,North,Medium,No,38.52621792,100.5840106,-0.19776904,0.056403606,1.894671399,1.450409786,120.074137,Non-Default
Small,Machinery,South,Medium,Yes,63.41370793,93.92012376,-0.471410022,-0.011741436,0.893903145,1.82391491,164.7878489,Default
Medium,Metals,East,Medium,No,51.20482591,110.6409239,-0.217747954,-0.063777411,0.898111471,0.499981594,74.81418438,Non-Default
Small,Chemicals,East,Medium,Yes,54.99428718,91.9109826,0.133463532,-0.265014938,0.867754388,0.681804982,42.40137865,Default
Small,Automotive,West,Medium,No,63.59379944,102.2766879,-0.189501081,0.138126648,1.130176702,3.434597371,7.904367442,Non-Default
Medium,Chemicals,West,Medium,No,46.9491029,84.92467899,-0.092534426,0.004755451,0.969184423,0.823221244,19.25197315,Non-Default
Medium,Metals,East,Low,No,38.79747681,77.9150907,0.140787867,0.19073116,1.228293016,2.771212584,165.4915112,Non-Default
Medium,Chemicals,South,High,No,43.05965653,97.83792086,0.210780696,0.289771012,1.942261673,2.992212678,46.33878897,Non-Default
Large,Machinery,East,Medium,Yes,38.58883151,86.86100057,0.25653642,0.019513121,1.907041901,1.194864573,18.62868448,Non-Default
Small,Textiles,West,Low,No,67.07521608,119.8363925,0.1608045,0.361419526,1.557202138,0.511146185,75.36492447,Default
Small,Textiles,East,Medium,Yes,45.3708564,119.6664505,-0.175151429,0.291356354,2.265145154,0.441927772,10.19450826,Default
Small,Metals,West,Medium,No,31.14924744,84.16659466,0.371259329,-0.079111611,1.662231833,1.472237876,8.840151646,Non-Default
